3 1,  0  0       0  1       0  2       0  3       0  4       0  5       0  6       0  7       0  8       0  9       0  10       0  11       0  12       0  13       0  14       0  15       0  16       0  17       0  18       0  19       0  20       0  21       0  22       0  23       0  24       0  25       0  26       0  27       0  28       0  29       0  30       0  31       0  32       0  33       0  34       0  35       1  0       1  1       1  2       1  4       1  5       1  6       1  7       1  15       2  0       2  2       2  4       3  0       3  3       4  0       4  1       5  0       5  1       6  0       7  0       
3 2,  0  0       0  1       0  2       0  3       0  4       0  5       0  6       0  7       0  8       0  9       0  10       0  11       0  12       0  13       0  14       0  15       0  16       0  17       0  18       0  19       0  20       0  21       0  22       0  23       0  24       0  25       0  26       0  27       0  28       0  29       0  30       0  31       0  32       0  33       0  34       0  35       1  0       1  1       2  0       2  1       3  0       4  0       5  0       6  0       7  0       8  0       9  0      10  0      11  0       
3 3,  0  0       
3 4,  0  0       0  1       0  2       0  3       0  4       0  5       0  6       0  7       0  8       0  9       0  10       0  11       0  12       0  13       0  14       0  15       0  16       0  17       0  18       0  19       0  20       0  21       0  22       0  23       0  24       1  0       
3 5,  0  0       
3 6,  0  0       
3 7,  0  0       

4 0,  
4 1,  0  0       0  1       0  2       0  3       0  4       0  5       0  6       0  7       0  8       0  9       0  10       0  11       0  12       0  13       0  14       0  15       0  16       0  17       0  18       0  19       0  20       0  21       0  22       0  23       0  24       0  25       0  26       0  27       0  28       0  29       0  30       0  31       0  32       0  33       0  34       0  35       1  0       1  1       1  2       1  3       1  4       1  5       1  6       1  7       1  9       1  10       1  11       1  12       1  13       1  14       1  17       1  18       1  19       1  20       1  21       1  23       1  25       1  26       1  27       1  32       1  33       1  34       2  0       2  1       2  2       2  3       2  4       2  5       2  6       2  7       2  8       2  9       2  11       2  12       2  25       3  0       3  1       3  2       3  3       3  5       3  8       3  15       3  26       4  0       4  1       4  2       4  4       4  5       4  12       4  19       5  0       5  1       5  2       5  3       5  5       5  11       5  23       6  0       6  1       6  2       6  3       6  6       7  0       7  1       7  2       7  3       8  0       8  1       8  2       8  3       8  5       8  6       8  8       8  12       9  0       9  5      10  0      10  1      10  2      10  5      10  8      10  9      10  11      10  13      11  0      11  1      11  3      11  12      11  15      12  0      12  1      12  21      13  0      13  2      13  9      13  14      14  0      15  0      15  1      15  2      16  0      16  31      17  0      17  2       
4 2,  0  0       0  1       0  2       0  3       0  4       0  5       0  6       0  7       0  8       0  9       0  10       0  11       0  12       0  13       0  14       0  15       0  16       0  17       0  18       0  19       0  20       0  21       0  22       0  23       0  24       0  25       0  26       0  27       0  28       0  29       0  30       0  31       0  32       0  33       0  34       0  35       1  0       1  1       1  2       1  3       1  5       1  7       1  13       1  15       1  23       2  0       2  1       2  2       2  12       2  18       3  0       3  1       3  2       4  0       4  1       4  2       5  0       6  0       6  1       6  3       7  0       7  1       8  0       8  1       9  0       9  1      10  0      11  0      12  0      13  0      15  3       
4 3,  0  0       
4 4,  0  0       0  1       0  2       0  3       0  4       0  5       0  6       0  7       0  8       0  9       0  10       0  11       0  12       0  13       0  14       0  15       0  16       0  17       0  18       0  19       0  20       0  21       0  22       0  23       0  24       0  25       0  26       0  27       0  28       0  29       0  30       0  31       0  32       0  33       0  34       0  35       1  0       1  1       1  2       2  0       3  0       4  0       4  1       5  0       6  0       7  0       
4 5,  0  0       
4 6,  0  0       
4 7,  0  0       
4 8,  0  0       0  1       0  2       0  3       0  4       0  5       0  6       0  7       0  8       0  9       0  10       0  11       0  12       0  13       0  14       0  15       0  16       0  17       0  18       0  19       0  20       0  21       0  22       0  23       0  24       1  0       
4 9,  0  0       
4 10,  0  0       
4 11,  0  0       
4 12,  0  0       
4 13,  0  0       
4 14,  0  0       
4 15,  0  0       

5 0,  
5 1,  
5 2,  
